TICKER_SYMBOL,END_DATE,LDBL,LXBZBS,ZCFZL,CHZZL,ZCBCL,CHZLDZCB,CQZBSYL,YYMLL,YSL,YSZKZZL,YYSR,YYCB,YYSJJFJ,YWFY,ZCJZSS,LRZE,FLAG
407340,4,1.05847,17.76928,0.49885,7.39343,0.15143,0.21608,0.24633,0.95409,0.13753,0,561657208.6,398349205.7,2535084.02,77871017.27,3655202.87,87664810.93,0
411601,4,2.42316,11.60165,0.26551,5.06638,0.14473,0.17011,0.19212,0.80908,0.13968,0.33563,594314416.2,353675544.2,5439407.94,149745514.6,2225389.65,91481317.93,0
412869,4,0.56978,0.55474,0.68475,7.91113,0.03383,0.43668,0.07608,0.29514,0.29173,0.09117,33429059137,31075798482,133024777,1760909574,-51231464.76,343068347.4,0
413331,4,6.10537,-91.64676,0.16494,3.98111,-0.01872,0.09483,-0.02125,0.9392,-0.11905,0.0737,1198200216,1128134489,10337248.55,115385296.3,42486884.12,-77986532.14,0
413764,4,1.27255,3.62878,0.72227,1.00367,0.07119,0.48015,0.23088,0.878,0.17788,0.16671,8023539923,6206883653,74803209.52,1031118904,64676770.77,816714255.4,0
419467,4,1.37296,1.78934,0.64229,1.6518,0.05184,0.22642,0.10734,0.92525,0.18008,0.41735,6958678292,4654810211,32838954.76,1648418764,131170539.2,582973044.2,0
422647,4,2.57425,0.86398,0.32563,0.27792,0.0246,0.7521,0.03585,1.64039,0.44999,1.15261,939012628.4,249099923,13947384.77,634868582.3,33253259.96,30456143.98,1
423858,4,1.31843,7.43646,0.48291,2.38453,0.21854,0.12028,0.29731,0.68493,0.17239,0.05337,3904564233,1122648458,43634526.94,329377984.5,265842491.5,2158685495,0
423935,4,1.43786,3.71495,0.45379,15.86418,0.10901,0.0713,0.1549,0.91757,0.10699,0.03302,49417676151,39558354448,1518835313,6425386835,983018046,7050717052,0
423981,4,4.5985,10.02124,0.11542,5.95563,0.02712,0.01646,0.02842,-1.44229,0,0.0118,6865600.71,4918889.26,366781.47,16303741.25,-7670512.81,5879684.5,0
430977,4,2.17773,3.84902,0.3135,2.38617,0.07037,0.22249,0.09262,0.82812,0.17196,0.24579,351359516.4,241789985.2,6783353.17,62314406.57,-1280468.15,48619866.42,0
431877,4,1.61993,3.43546,0.36593,3.15671,0.04256,0.21504,0.06192,1.01143,0.18335,0.31778,1112322006,822092077.7,11785608.47,211976966.4,2659901.22,78815323.14,0
432167,4,1.22512,-9.21723,0.73926,1.47339,-0.02046,0.27357,-0.0682,0.89154,0.09497,0.21965,33285723808,29277766071,377711750.6,4368180954,1497637534,-1944064008,0
433346,4,2.53032,2.05992,0.30266,2.65761,0.08579,0.17309,0.12132,1.48455,0.11125,0.66134,3139209647,1882675569,35856617.09,1056803669,84294867.48,318980867.5,0
433522,4,1.88896,1.04121,0.3121,6.64997,0.06094,0.19116,0.08611,0.91996,0.27678,0.07111,3184514747,2719680301,44189147.56,343177990.4,14628175.76,120474052.6,0
434178,4,2.53394,0.81216,0.27792,5.32654,0.39874,0.34624,0.5074,0.36225,0.25906,0.54695,3023590442,2351239688,32017687.62,223686275.2,156908.23,419883220.6,0
441962,4,3.23366,48.27753,0.21433,0.21462,0.04839,0.48027,0.06111,0.976,0.13318,0.00044,654850628.8,163764456,97134448.82,257088731.7,33158243.96,111928860.7,0
442451,4,1.15101,7.90928,0.6422,1.1549,0.09603,0.40579,0.22096,0.97864,0.16101,0.33234,850490383.8,545416980.4,7407424.51,147338278.2,23734574.55,152454253.6,0
444556,4,1.44022,0.9898,0.35853,2.65188,0.31634,0.37563,0.49315,0.86779,0.14024,0.26503,441979885.4,287690332.4,6206413.94,64034473.31,-2601164.75,88012586.2,0
446004,4,6.96953,11.36306,0.11306,1.05034,0.16119,0.13223,0.17255,0.82805,0.15768,0.06009,2326250349,843405771.4,14393954.58,335195453.3,13874055.68,1959354639,0
449715,4,3.86086,1.77227,0.20719,2.06493,0.02041,0.22298,0.02502,-1.12194,-0.12729,0.20882,797735732.2,483358096.8,8112617.94,310375026.3,11120210.76,19260005.55,0
449726,4,2.05412,1.03475,0.40993,1.83238,0.04557,0.24191,0.05964,0.859,0.13984,0.21585,1437271456,1085894455,11205999.68,218894042.1,6737828.52,117148278.5,0
450100,4,0.09365,-7.25595,1.00295,6.33388,-0.11087,0.39759,-0.39193,0.87032,0,0.10472,4414902000,6162610000,51313000,2977434000,608307000,-4685667000,0
450788,4,9.86354,5.10091,0.0796,1.31336,0.12052,0.19032,0.13094,0.75835,0.25088,0.05319,385411383.1,189166996.9,4050803.51,97683683.62,346211.9,97121291.44,0
451129,4,0.30603,0.23017,0.96938,6.91883,0.0362,0.45616,0.46003,6.68645,0,0.05482,13972867050,13326472809,52431405.22,800160345.6,75630373.52,101427310.1,0
452506,4,1.62331,1.83813,0.33348,2.60544,0.0477,0.18142,0.06192,1.25291,0.15139,0.3053,746076863.6,252389021.5,11634789.08,447901202.3,24584681.83,44260096.18,0
454364,4,2.26503,2.49195,0.22968,1.88949,0.09149,0.18655,0.11289,0.88791,0.14095,0.26266,969858493.6,413609804.4,12235704.68,384915882.5,16706850.17,178450983.9,0
455179,4,0.80598,1.32804,0.56509,7.84171,0.09068,0.26235,0.20253,0.82953,0.20966,0.20571,2053462085,1787431513,11480728.87,194545072.1,1324129.15,100962694.2,0
456136,4,6.71028,4.04243,0.12959,1.61996,0.16443,0.09012,0.18545,0.86953,0.15193,0.22018,1497151218,280735644.2,17156060.59,863201474,-2496281.84,333233831.9,0
456184,4,2.14787,2.53671,0.25518,3.00303,0.06555,0.22212,0.08766,0.75217,0.26813,0.2181,1360458693,983769618,18065291.65,224232700.5,8850270.24,127982864.8,0
457135,4,1.73895,2.84406,0.38233,1.35866,0.04963,0.31726,0.0793,0.90924,0.20769,0.50229,336734744,230274710.4,3606892.63,63380427.63,13210741.7,30147167.28,0
457147,4,2.20834,2.18408,0.28138,6.09743,0.17529,0.07937,0.24317,0.80041,0.23972,0.2868,268312232.9,164186910.5,2913635.35,38139838.24,-350597.4,66174154.5,0
457700,4,1.55081,5.44118,0.40986,8.22925,0.18588,0.12102,0.30632,0.89304,0.13571,0.11316,630382823.3,391751873.8,4990407.42,135068377.7,1588434.49,101285592.8,0
458208,4,0.71422,7.70157,0.65989,5.73142,0.15371,0.30978,0.43069,0.99949,0.15188,0.02112,1098888660,680111844.6,10743887.6,311770767,624254.07,113454289.3,0
458331,4,2.10359,47.70367,0.4281,8.54299,0.13182,0.23411,0.23058,0.83185,0.18046,0.44733,2.73E+11,2.44E+11,474785000,10935385000,313221000,17558816000,0
461623,4,1.67696,-3.65553,0.35337,2.40198,-0.02925,0.29464,-0.0446,0.75854,0.15272,0.35773,1035279445,928256898.5,8559659.89,118962696.8,81679070.72,-91477702.5,0
467739,4,1.82856,5.59001,0.09711,32.02206,0.00253,0.07816,0.0028,1.87473,-0.22051,0.02521,2399954761,2288302867,24336503.89,55661212.85,-1407674.5,11113128.07,0
470630,4,2.58032,0.99285,0.26102,5.87257,0.35448,0.16817,0.47692,1.12412,0.09665,0.46019,273529725.1,195627095.7,1767220.42,31222547.5,2475128.44,52809527.24,0
471449,4,1.63745,0.42086,0.30699,0.74601,0.26467,0.49223,0.36912,0.89969,0.11718,0.22614,202846544.6,109075816.6,3265472.93,39537276.3,0,50259796.47,0
472332,4,1.41235,2.11464,0.38715,3.78849,0.06617,0.20248,0.09882,0.87061,0.15877,0.27003,6805205222,5194629204,47730793.14,944541781.4,37351334.78,651988360,0
472989,4,8.50097,81.71111,0.13016,1.37653,0.11182,0.23039,0.12621,1.31061,0.05037,0.22273,332963233.4,198005674,1800634.33,77422553.74,4908329.21,71149312.74,0
474887,4,1.45662,14.47697,0.3895,4.72704,0.13208,0.34508,0.21635,0.91777,0.1491,0.28804,661868933.8,506180939.5,1563894.81,88333377.07,1606293.69,67572601.57,0
475669,4,1.35346,0.3612,0.51774,0.68079,0.02263,0.48964,0.04167,0.87606,0.2687,0.05301,434337009,244430720.6,6577454.27,185746187,17088761.41,7122261.07,0
476331,4,1.03628,7.87232,0.56967,3.05903,0.10405,0.29414,0.21589,0.84415,0.1742,0,798032139.6,567341214.8,7274435.08,107728327.5,10253269.09,108437451.5,0
477040,4,2.59706,53.81764,0.2582,3.98781,0.23967,0.34453,0.31974,0.87601,0.14422,0.39512,581507437.5,410477874.9,2877651.87,56083752.33,4338224.38,108094540.9,0
485636,4,1.33051,2.55868,0.60754,6.53833,0.09461,0.14721,0.2103,1.02767,0.09922,0.45283,1249503047,974874389.9,6428593.06,174711365.6,10866646.34,94134235.23,0
491785,4,3.20842,1.47667,0.26549,1.47018,0.04256,0.22832,0.0508,1.20986,0.18977,0.13496,612120962,457059324,13527118.75,162711113.9,32246430.21,66438785.99,0
497752,4,0.48423,0.42215,0.76007,11.00464,0.13474,0.18404,0.36042,1.24762,0.18339,0,4053209528,2736777028,27960563,1173813186,2239197,178248016,0
499053,4,1.97237,5.52507,0.28881,3.70988,0.08582,0.28257,0.11993,0.77541,0.26606,0.24046,1738141279,1375567356,10126707.17,180328159.8,7935886.97,169999314.1,0
499153,4,9.82558,4.22292,0.0905,0.30908,0.21486,0.31486,0.23624,0.85244,0.14753,0,254073994.2,64787679.14,432143.05,49463401.48,10970947.11,130065882.3,0
500838,4,0.34241,-6.21714,0.8206,6.44156,-0.18369,0.29107,-0.97808,1.08542,-0.02688,0.34631,1619568369,1364804208,27633360.64,449743834.6,287897770.6,-572945956.7,0
503333,4,1.60188,1.31405,0.55001,5.05479,0.07875,0.27978,0.17501,0.86313,0.15181,0.41063,4188478461,3863560799,2986437.84,165269651.9,20392675.13,138669138,0
507086,4,1.95018,6.34977,0.38259,4.06677,0.11204,0.26488,0.16525,0.90019,0.165,0.556,3157920062,2326480328,29472038.86,425052010.6,66818972.24,332863833.9,0
511361,4,1.46653,1.73921,0.3872,2.91901,0.07898,0.28236,0.12716,1.03171,0.23788,0.33681,2726567846,2032597899,15836365.56,490266961,29362592.14,222548435.4,0
513240,4,1.52248,3.09625,0.43006,5.45975,0.14879,0.16865,0.26042,0.86777,0.16353,0.44986,442857944.1,332293205.8,3264172.24,43776190.46,3166863.08,62192393.39,0
514041,4,2.40227,4.20345,0.34044,5.22594,0.06963,0.06018,0.10012,0.95841,0.14014,0.7978,343844069.1,202886621.8,2803500.01,66892715.7,26755135.8,49606616.71,0
514380,4,4.10576,201.89894,0.13379,1.64163,0.14732,0.13967,0.16454,0.94634,0.12173,0.59222,398303899.3,57072885.25,3829308.77,254828328.1,2144167.12,84898502.23,0
514791,4,1.41558,1.20574,0.57195,18.9824,0.02371,0.1517,0.05407,0.94044,0.27855,0.52982,9849073707,9546234533,15778309.93,225344649.9,17880961.86,54046821.82,0
518886,4,0.84621,2.13679,0.60255,21.0591,0.05309,0.09672,0.09441,1.14893,0.11525,0.00537,8846765462,7993029368,160296637.6,616168300.5,36132843.16,383301936.8,0
523912,4,2.09829,4.76999,0.3098,2.60149,0.05253,0.31792,0.07526,0.69246,0.24494,0.17632,1171961955,867128489,15300050.69,192385167.6,3866586.65,71845693.26,0
525671,4,2.69531,3.54917,0.29424,5.14682,0.11099,0.22029,0.14728,0.75802,0.16841,0.20448,6200619038,4804834378,58008043.01,831548956.4,39648098.92,552497240.2,0
525963,4,9.95328,5.92699,0.09109,1.66589,0.21394,0.10564,0.23527,1.17341,0.14999,0.16329,211334454.7,92556343.2,2597382.46,42979615.77,1546284.07,106685873.6,0
528269,4,3.30852,34.76507,0.2917,1.47906,0.1425,0.21522,0.18644,1.64666,0.07193,0.33572,719356862.9,251826441.4,7316941.38,368236467.2,16004303.5,140535733.8,0
531931,4,3.5239,1.17437,0.21503,10.30577,0.16842,0.086,0.21247,0.90366,0.13751,0.21911,497125557.4,401291132.7,2981181.29,42881181.91,1301079.4,56369723.63,0
533141,4,2.29209,2.43251,0.25953,1.81621,0.13752,0.21023,0.16658,0.81683,0.13026,0.20337,758694233.7,283708617.2,10967736.83,311774069.1,1084252.62,181111191.9,0
535187,4,2.22499,0.38211,0.1918,1.53899,0.01388,0.37942,0.01683,-1.64483,0.20384,0.34056,696075861.1,557038927.7,17142665.35,193293303.5,-2536723.36,9380809.39,0
535245,4,1.00985,3.30312,0.63579,9.15635,0.07067,0.23165,0.1792,0.85813,0.18359,0.28921,17917107059,16558182760,31483761.95,914395413,26358461.1,692446032.9,0
539025,4,1.76911,6.8757,0.4884,3.37943,0.06565,0.14328,0.12011,0.90381,0.18261,0.40245,6003662456,4527436193,31170794.31,712385091.9,130243837.6,668135709.9,0
541225,4,1.69949,1.68359,0.33355,1.53607,0.02974,0.37259,0.04337,2.82937,0.08968,0.31692,287955876.1,213489051.6,3323855.18,64089701.28,3160994.34,13028367.41,0
541927,4,6.39029,3.69175,0.16739,1.59263,0.0478,0.41793,0.0513,0.64905,0.11765,0.13458,1688862396,1193005116,19449757.99,323618112.1,2220653.98,154664316.6,0
545631,4,1.92919,2.17467,0.34129,4.04107,0.22589,0.18735,0.33757,0.87315,0.16589,0.44936,387444515.9,228559686.2,4469455.57,78303015.74,6190752.84,73189253.95,0
546563,4,5.29274,4.18908,0.16691,2.73453,0.11462,0.03898,0.13638,0.81422,0.19159,0.355,290277019,84894204.74,4307598.55,102311464,12101026.48,87242970.85,0
551401,4,1.23178,95.66407,0.68904,0.87297,0.13443,0.57117,0.4323,0.84048,0.16615,0,297024280.6,182673741,474173.21,51111450.57,6670876.49,57424650.15,0
551474,4,2.50438,2.25004,0.23853,2.40925,0.23946,0.34202,0.31064,0.78313,0.13677,0.17779,2160327199,1418807807,18536900.12,238142249.4,2427032.36,497393182.6,0
553215,4,1.66539,1.57095,0.42577,3.78066,0.1669,0.25217,0.2826,0.87051,0.17109,0.17477,4959512141,3309066927,39497973.28,1137565699,3495517.52,519133128.9,0
553351,4,7.10564,4.76509,0.11489,3.36576,0.06285,0.10378,0.07023,0.91702,0.12021,0.16296,1223618895,907712971.3,8720960.56,159035506,5136094.82,180660690.5,0
555697,4,1.11146,0.77008,0.36491,1.51191,0.01878,0.38366,0.02895,1.74931,0.2028,0.39676,514844263.8,389427934.1,8810222.23,111868378.2,1750793.66,14042373.25,0
556698,4,1.27496,5.55519,0.42699,1.34095,0.05953,0.30322,0.10389,1.0721,0.11976,0.3629,200924791.1,85042347.03,1668784.28,97265596.97,0,19382133.42,0
562194,4,1.81727,1.77654,0.3134,3.06739,0.22594,0.31935,0.32626,0.88152,0.139,0.41444,3937723917,2707534703,31203037.85,508377249.2,29159157.15,715074579.3,0
562244,4,2.19219,4.01531,0.22711,3.58087,0.12091,0.35029,0.15034,0.85455,0.16269,0.4402,1175490158,787081993.3,13101951.31,232356881.2,10506967.23,141519905.8,0
562252,4,1.91325,2.93498,0.33148,1.03124,0.07052,0.3739,0.10242,0.91933,0.16407,0.32674,1555291094,955374248.8,20066874.12,335784820.5,60445481.5,218672568.2,0
564211,4,1.40156,0.25913,0.46225,13.39462,0.02227,0.11227,0.03428,-4.87256,-0.78038,0.22691,4347120627,3928913915,13475789.1,294231310.5,146763651.5,24397250.65,0
564742,4,1.10993,11.19794,0.57004,5.50918,0.14409,0.12054,0.33401,0.87932,0.14423,0.5801,268969387.1,148968432.5,2031622.89,67068948.57,5141208.76,47018223.52,0
565306,4,0.98069,12.91017,0.4126,3.45228,0.08827,0.33577,0.13464,0.6557,0.25704,0.26286,7109916638,4931376732,131822972.9,895854236.9,108287334.4,1031943500,0
566071,4,2.75071,3.02435,0.32319,2.3744,0.23571,0.01673,0.34333,0.86349,0.14856,0.24294,770974124.2,35591265.72,3579457.35,549777700.9,6694220.83,184083553.8,0
566681,4,30.31923,0.37268,0.05728,0.75343,0.01718,0.09099,0.01759,-2.8048,0.12682,0.05714,101325460.8,61533937.27,2278766.47,58326101.23,6994401.9,5995076.18,0
569860,4,1.62397,3.86555,0.49609,2.49442,0.05504,0.1704,0.083,0.87265,0.14399,0.39633,2921121907,2118403573,5569784.05,349464536.3,55179037.14,398283976.1,0
570738,4,2.23734,2.46406,0.43443,2.83848,0.05767,0.14807,0.08703,0.93642,0.12962,0.53591,1421634976,926433706.3,13309954.31,394792624.5,11314167.36,119807415.7,0
575615,4,1.19409,1.97829,0.63441,2.85681,0.06003,0.27014,0.11432,0.82605,0.16195,0.19401,40117492192,32818345393,311311891.6,4204742050,222104215,2990486954,0
579796,4,3.06678,2.54149,0.31801,5.26618,0.08302,0.17094,0.10064,0.93158,0.12757,0.02574,2818100700,2294222211,36964795.68,294257691.7,-180180.24,282928671.1,0
583371,4,1.44661,1.22994,0.41392,5.66306,0.02666,0.1073,0.04516,1.22701,0.22605,0.08581,1845015933,1598152017,17371914.21,213770949.2,9558436.87,65256709.42,0
586638,4,1.69293,0.56273,0.39195,1.63319,0.06893,0.32,0.11299,0.9448,0.17122,0.33516,466329805.3,350784756.7,4723818.84,79158487.02,8530629.39,25236859.28,0
586830,4,2.5166,16.10301,0.37362,7.53401,0.08632,0.13225,0.13743,1.44698,0.09996,0,328037547.3,267025067.3,1180500.86,42225398.85,3302549.13,23274334.19,0
592512,4,0.96206,25.84195,0.21769,6.88896,0.13421,0.42179,0.16601,0.93809,0.15181,0.17244,418774093.8,304065160.2,2590594.37,45668369.43,-206494.75,73355964.55,0
594883,4,2.70638,3.11814,0.216,6.25318,0.12346,0.08567,0.14776,0.64389,0.30669,0.1056,646493376.2,341114326.1,7942237.96,140791320.8,33394651.33,133761082.1,0
595149,4,1.69836,1.97086,0.51995,4.39522,0.06372,0.30167,0.09451,1.07704,0.1401,0.35181,17990850566,14859399308,138389450.8,2237170131,106350782.6,856429302.2,0
599725,4,2.38943,7.58161,0.28532,1.19055,0.10446,0.27898,0.14429,1.06549,0.13787,0,168799243.7,92218532.48,2799574.43,34797010.44,7656934.08,38845026,0
600838,4,1.72788,0.83872,0.36002,9.7766,0.14973,0.09928,0.23032,0.75732,0.17307,0.16384,4560670257,3697888947,27970538.53,577166966.8,66158868.56,430380481.6,0
600876,4,0.6287,6.24548,0.65734,15.11491,0.12426,0.44709,0.26974,0.72635,0.19039,0.11237,8142774650,7446715951,12174207.16,336846839.9,3871945.18,348083042.1,0
601185,4,1.26443,5.5111,0.28895,3.15193,0.13503,0.26377,0.1796,0.87597,0.18442,0.31565,898604719,533692459.4,10500215.12,128340796.7,8549306.74,233802667.5,0
601253,4,14.04511,6.94892,0.05352,2.70766,0.15492,0.04535,0.16362,0.86369,0.1394,0.00805,616238487.5,203291454.1,8416992.07,157428194.6,-22066.31,300193469.1,0
606309,4,1.36958,6.14979,0.61232,4.00614,0.13629,0.1067,0.23591,0.93281,0.13743,0.40806,4757931944,2525265055,30890985.56,1002296171,92708808.37,1197413428,0
606752,4,2.32634,4.48293,0.31119,4.24063,0.18802,0.19206,0.25313,0.87949,0.16228,0.19592,562478791.3,374581348.4,4799337.58,89360653.58,2264778.08,118167112,0
607310,4,0.93925,0.60203,0.76595,4.93365,0.04999,0.11848,0.19546,0.55866,0.25903,0.60332,5893489455,4540123873,61386147.66,1134007455,190818816,208747329.5,0
610185,4,1.15025,2.88276,0.61698,5.69685,0.12319,0.34601,0.2354,0.83182,0.16779,0.35432,6555934830,5510708495,21952465.09,573556272.2,20432241.26,466386314.5,0
612403,4,2.07288,4.86779,0.2658,2.3111,0.18932,0.29287,0.2576,0.84414,0.14123,0.35782,237806685.9,134786214.1,2005082.8,47260436.91,0,56918234.35,0
612944,4,5.56555,4.89673,0.19125,1.24049,0.08354,0.07416,0.09024,1.05065,0.05584,0.39758,855047909.1,169430845.6,12478795.33,349404019.1,48737625.3,309189458,0
613048,4,1.99572,69.358,0.3416,2.52268,0.1128,0.35786,0.15582,0.84844,0.23231,0.2574,2258069979,1787626729,83255362.86,383009511,234644507.6,399553851.9,0
620914,4,0.98298,0.29709,0.61272,3.41223,0.03944,0.28571,0.06104,-7.71463,0.67014,0.17694,9733423460,7040071461,62455435.98,2576294974,114152405.3,187512838.3,0
622261,4,2.07935,2.35616,0.34483,1.94977,0.18375,0.65196,0.26595,1.46731,0.01366,0.04976,4084206653,3268290894,3240871.15,466385742.3,2009906.52,516079308.2,0
624528,4,4.47048,7.39982,0.1538,1.90208,0.16856,0.20544,0.19714,0.77603,0.17918,0.45174,1488780885,683406456.6,11331003.86,405273912.7,19612470.23,400683465.8,0
624859,4,1.96344,4.55964,0.43539,6.16604,0.0585,0.09805,0.10315,0.81677,0.16743,0.2165,1133253406,882980112.3,3377118.67,188132614.8,8360485.15,82465965.69,0
630294,4,0.80174,3.05604,0.61437,2.5847,0.02071,0.2283,0.04457,-0.14392,0.45603,0.17493,392095626.1,343709563.2,5232136.49,102942191.1,20467971.87,21170495.9,0
634680,4,1.58522,16.68985,0.39291,1.52144,0.04282,0.52714,0.06767,0.46885,0.25338,0.11069,2824431346,2176555502,23440891.79,407611398.3,35955486.24,188377941.3,0
635943,4,1.66777,6.44078,0.39933,0.2452,0.0145,0.68294,0.0241,-4.15744,0.56068,0.17323,327313301.3,113183622.8,3788892.93,202026725.8,-2805472.64,12766711.69,0
637281,4,0.97251,0.66105,0.62116,6.37366,0.03432,0.10754,0.06372,0.44247,0.22185,0.28804,1900601749,1653409836,12668606.84,215609171.3,36206781.68,73412855.9,0
638139,4,4.45587,6.95216,0.1327,2.15207,0.13589,0.40802,0.15326,0.91151,0.17941,0.10895,770860990.8,455044993.7,9939920.51,196467450.4,1344487.03,121972177.7,0
641851,4,4.51423,5.04537,0.12081,1.27633,0.02068,0.23557,0.02315,1.42311,0.07852,0.18381,131620384.9,91398229.46,2748156.46,43409747.56,-131268.78,10910861.57,0
643668,4,1.38306,-4.19738,0.18767,1.39588,-0.04687,0.44002,-0.05654,0.79968,0.08723,0.1792,298332361.1,276700745.1,4443397.34,119010314.8,27258904.69,-117270063,0
644255,4,3.54362,5.02866,0.23657,6.37375,0.20229,0.13465,0.24317,0.79257,0.2059,0.33661,2764817545,1856364221,25958993.64,263358347.4,9880547.79,612749493.6,0
645611,4,0.91235,0.57873,0.61512,2.24829,0.04518,0.31799,0.10802,0.7521,0.53429,0.0379,4463595258,3186613293,105813137.9,1091535881,37839222.6,139099884.2,0
657210,4,1.91537,6.08599,0.3151,7.20233,0.07181,0.26833,0.10422,0.73895,0.215,0.08893,7479103490,6848893341,22599555.3,266856468.4,19447628.5,366873562.3,0
657368,4,9.44497,0.73024,0.06337,1.19299,0.08212,0.11807,0.08664,0.84057,0.15511,0.2428,530528699.7,259139737.1,5077605.06,124580414.6,16443540.53,129367151.8,0
660789,4,1.095,0.72928,0.78784,3.43676,0.01837,0.21922,0.06582,14.26598,-0.80633,0.49619,1071904467,979627964.7,6288253.57,122155293.3,50712605.28,12758780.62,0
668840,4,7.1729,1.84294,0.11625,4.67965,0.58683,0.04801,0.65621,0.86741,0.16255,0.08596,235018663.6,60915392.28,3542301.82,45815782.22,710328.1,135998617,0
674252,4,0.79641,1.39605,0.4062,6.77184,0.10588,0.23539,0.16583,1.09744,0.07463,0.2372,652503286.7,506019159.3,5853454.67,131906257.4,1011123.14,68012791.36,0
674330,4,1.54136,4.55566,0.33856,4.39589,0.04631,0.15834,0.06441,1.17146,0.04117,0.36561,1893200940,1536531442,17932226.42,313326430.8,20884581.73,193497790.9,0
674515,4,1.64372,2.2391,0.31964,4.82981,0.02732,0.15724,0.0373,0.94826,0.25537,0.29658,2774347241,2218295033,29078696.34,488826247.8,118752010.6,125449448.9,0
674518,4,1.58075,3.56514,0.44103,5.28917,0.04251,0.21102,0.07422,0.93543,0.17364,0.14226,2980986959,2571359536,14314424.9,307981785.1,6872351.62,113273902.6,0
676037,4,3.22181,4.4464,0.29244,3.33661,0.14532,0.15307,0.19077,0.95478,0.10342,0.35936,1750444766,1106172589,24834446.9,295432344.8,29447122.77,334768340.6,0
684783,4,1.34169,1.09667,0.47431,2.6279,0.02994,0.465,0.04816,0.28991,0.48787,0.19516,5196045095,4138706984,50242779.7,897024939,83959209.67,104500047.7,0
690093,4,1.98443,1241.81113,0.2594,5.0806,0.09646,0.11527,0.12656,0.70169,0.16784,0.13793,1063397448,658416715,10823873.4,179199154,-2439799.53,229585024,0
693050,4,1.44556,3.0081,0.43704,5.89968,0.1135,0.24871,0.19754,0.80677,0.2147,0.17725,1002473251,802365776.1,6090572.59,117812640.8,2275019.78,75731599.5,0
694894,4,1.30479,0.09162,0.79418,0.40831,0.02158,0.10237,0.06376,1.18726,1.90578,1.57465,12026723057,10425876701,25582215.44,1475829291,82224385.51,36812592.9,1
701146,4,1.62574,1.23724,0.4712,6.28217,0.07964,0.15539,0.15031,0.73495,0.22923,0.55758,2533087332,2094794073,12518385.77,288454278.4,16971623.68,123660655.4,0
701615,4,4.6484,7.97096,0.1962,6.20267,0.09583,0.11588,0.11603,0.71229,0.25538,0.38995,473503719.6,357092531.1,4645154.99,57943395.64,4893406.41,52289473.76,0
708320,4,1.26384,5.87638,0.59494,3.17871,0.06099,0.33539,0.13826,0.80292,0.13243,0.39786,4612417969,3814230322,23364885.39,502936208.2,28307086.88,264033961.2,0
709182,4,3.21013,3.66299,0.20183,5.86344,0.18053,0.10359,0.22118,0.86585,0.16963,0.27627,1827662449,1167054226,10836951.36,215000845.9,4761544.87,461747611,0
710714,4,3.12157,0.65475,0.17306,2.90593,0.44399,0.23585,0.53383,0.95553,0.14635,0,327901517.6,167883006,3352664.35,74639298.79,8481019.68,81919394.8,0
711151,4,1.73049,15.6122,0.38032,2.56519,0.04954,0.34645,0.06931,0.87293,0.16712,0.28119,2547537746,1518354123,31623925.6,845557667.2,9379139.7,161215136.6,0
712794,4,7.92133,108.32603,0.09691,2.96787,0.22595,0.07874,0.24598,0.88673,0.1423,0.13754,980222975.5,274616149.6,15959305.12,292000743.9,2953838.18,407784955.3,0
718478,4,1.92828,5.7115,0.35327,8.6841,0.02536,0.12046,0.03433,23.40165,0.1055,0.1393,5854016571,4073307140,47713415.74,1794764372,22530474.01,166810600.3,0
721454,4,1.07189,-9.13506,0.71839,1.4731,-0.1069,0.44899,-0.36907,1.00357,-0.03212,0.40098,3444167984,3283553383,38731237.71,826371723.4,121453141.2,-782709356.9,0
723467,4,1.14029,-3.19788,0.635,0.97433,-0.05257,0.33874,-0.10419,0.97835,-0.03481,0.24758,3771394044,3687091646,50433270.31,1264077436,490312473.2,-1512478176,0
725435,4,1.71872,2.36653,0.46547,2.95753,0.05562,0.28137,0.10344,0.84074,0.12509,0.36572,3674577252,3021712342,15182081.21,450763619.3,36023932.42,178700926.3,0
725938,4,3.92966,0.24364,0.32755,0.0856,0.01812,0.39213,0.02312,0.8223,0.0752,0.01522,264634159.4,103145819.6,20151494.4,284750218.9,-10522481.93,12831408.88,0
728224,4,2.62905,3.71739,0.31831,4.82189,0.09531,0.14254,0.1336,1.02823,0.19865,0.0568,20035681499,13412062896,189309157,5166803543,6728893.84,1945053398,0
728586,4,4.02501,13.23942,0.37023,1.44433,0.07205,0.21063,0.08568,1.01759,0.11931,0.2885,166343300,94922600,717600,41779800,3129900,32631200,0
729418,4,0.98131,0.62404,0.60694,10.02779,0.03009,0.36691,0.06251,0.43164,0.37087,0.05707,86674103278,83493140766,226857898.2,2210836250,447746650.2,515654469.4,0
730493,4,1.80571,5.44274,0.52304,3.46785,0.11762,0.19168,0.22742,0.84061,0.17139,0.29778,2218273287,1533205969,18345733.24,400196814.7,21400120.31,262895308.3,0
733232,4,2.71118,1.86295,0.16645,3.05046,0.04394,0.23944,0.04898,0.91668,0.13022,0.17614,3462551545,2636182910,36666645.2,533097145.2,-40962956.87,369594818.6,0
734112,4,1.08025,5.80887,0.70706,4.27383,0.07301,0.28148,0.1978,0.95857,0.10814,0.39004,8051965605,6828753735,23787342.21,693956088.5,31694428.16,518764277.3,0
